customer_id,transaction_id,transaction_date,transaction_amount,product_category,payment_method,customer_age,customer_gender,customer_region,loyalty_status,churn_risk
f43313df-aba4-4185-a8ce-7a1ad9f619a9,af07e07e-c118-469e-954b-62a21e1ccdb9,2023-05-01,429.59,Toys,PayPal,18,Male,East Abigail,Silver,6
52ea5620-b602-475c-b1e8-f0a33791b404,548c8194-4fdc-4697-b5a4-69085af5c593,2023-08-02,91.33,Home & Kitchen,Credit Card,18,Male,Jonathonborough,Silver,10
5366055a-f464-450d-b793-0fe684a7b969,11fed801-1c36-4e0b-a286-da6016f4cff2,2023-02-16,50.37,Electronics,PayPal,18,Female,Johnsonshire,Bronze,2
7baa9fe8-486c-4ed6-a7d4-02884afef417,ce60d16e-60b3-4555-87f7-b9f96f1d73d9,2024-03-19,204.38,Toys,Debit Card,79,Male,Crossside,Bronze,9
9b793215-48f2-4cec-8d60-b8cb0ab348d8,ab504242-6e56-4d03-890b-27258f7712fd,2023-10-08,126.42,Sports,Credit Card,34,Female,Port Abigail,Gold,6
6f11a536-a550-4fa2-b963-3d30d06bbb6f,e84224e2-d933-4a64-9c95-90632d035485,2023-06-09,50.79,Books,Credit Card,54,Female,Port Kimberly,Gold,9
163a2bd3-a503-4608-bf05-33400fadfb6c,f050f11e-f3b1-4f03-bdc8-27e23002ee96,2023-02-22,67.78,Health,Credit Card,47,Female,North Mark,Gold,4
816aa822-68d6-406b-8f2c-0debd8155ea1,ea7b8283-8c7b-4900-9745-40d4cd2fc8af,2023-09-06,393.92,Health,Gift Card,79,Male,Andrewtown,Silver,4
d6910e56-6941-4287-970a-7d31377419c8,b97944fe-e909-41cf-9ccd-e5cf65a043ec,2024-08-21,345.91,Toys,Gift Card,38,Male,Christopherfurt,Bronze,7
00b73bca-7a03-4939-9928-7e429632fffc,0efe496e-4107-41a0-807d-b9ad15b55ea6,2023-02-08,497.38,Clothing,PayPal,30,Female,Garyton,Gold,1
1860ec79-09bc-4286-b21b-79ec21a1190a,9a2615cf-8c1b-4ed8-83fa-d044ae8a76a7,2024-04-23,235.78,Sports,PayPal,61,Male,Smithchester,Bronze,8
fbaef9a0-e92a-49ce-b62f-ad127a9e64cb,990ca393-917c-4030-a1cf-587654190a7c,2024-05-18,371.22,Clothing,PayPal,56,Male,Sharonmouth,Gold,1
3569feb6-d0e1-46ae-8077-7a9c4a17cdc5,ff925ac2-5e73-4be6-a64b-251eec24a74f,2023-04-29,154.35,Sports,Gift Card,22,Female,Nathanielberg,Gold,2
782e4a6c-7866-4829-92a9-bf65a9a49ccc,b69c9858-3aed-45ea-b9dc-9c7e91bf5cfe,2023-03-05,280.05,Sports,Debit Card,28,Female,Pattersonview,Bronze,4
37d9c811-91c4-447f-8258-88774e8a5c02,4f6d7228-34a5-45fd-829d-da36ef053ecb,2023-12-30,332.83,Toys,Gift Card,49,Male,East Marytown,Gold,8
8a393715-eedf-4f4d-ae4d-e421e613e844,dc6f6535-ee3b-484c-b89b-6ab9d1e7c0c0,2024-06-18,422.39,Clothing,PayPal,36,Male,Wilsonberg,Bronze,2
4cdb56a6-1569-4fb5-a534-8f8505d5ce4c,301624d8-4f66-4034-9055-b6fe47ee9657,2023-10-05,260.17,Clothing,Debit Card,33,Male,Williamborough,Silver,6
cc756fbd-8716-4d49-8a65-1d13b04cc71b,ae095e06-3651-4894-bf79-3153532f068e,2023-08-23,24.56,Electronics,PayPal,21,Female,Clarkfort,Gold,7
112643c8-12d3-4872-b0d3-ff3e06c60246,b4efdaae-3f04-4bd7-b74a-6d15b648d044,2023-03-11,349.53,Books,Debit Card,44,Female,East Paulafort,Silver,9
4e87a005-cec2-4541-b305-5b979b3afe8c,413202d9-caea-4166-8b26-7c33a452dd00,2022-10-04,431.47,Clothing,Gift Card,26,Female,East Yolandafurt,Bronze,4
47ee5a93-cb28-4f22-8174-4a90648db289,682a4006-9094-4f5c-89ea-562ef5e2304a,2024-01-15,16.1,Toys,Debit Card,44,Male,Lake Jennifertown,Bronze,3
e7c9fffa-7414-42e4-8700-4b2f17f222ac,35e7c6f6-3fdf-4788-a0c5-0feefe262e87,2024-03-27,452.37,Clothing,Credit Card,32,Male,South Charlesport,Silver,3
b0913dad-4086-495a-8528-7b60fc6ab23b,60ded368-0866-4174-bf64-c0336decb216,2022-12-04,197.84,Books,Credit Card,57,Male,North Amy,Silver,8
8d090b7c-1dbd-4288-9e35-73b72f4af003,5b230100-576c-4d2e-90f3-5ad4c869db35,2024-08-16,111.78,Home & Kitchen,Debit Card,35,Male,West Olivia,Silver,1
92455c4e-5a0a-43c7-b01c-cc00cbec84ba,480aa52a-1d77-4b6e-a8db-e3826e61a93a,2022-12-19,92.84,Toys,PayPal,30,Female,Mariaberg,Gold,10
a9930c75-c0b7-43dd-8041-544862920eab,94c173ea-68ee-458c-aef9-5f8c9485c8a1,2022-12-14,347.34,Books,Debit Card,71,Male,South Hannah,Gold,5
1b67b727-eef7-4ea3-a4be-b4da7ca6324d,bb697753-b981-43dc-b5c9-97cdf16c4b46,2023-01-08,358.32,Electronics,PayPal,48,Female,Leonberg,Bronze,1
0f64e396-7f48-4587-bfd1-d1875990e5bd,eead79e7-958d-4e2d-aa69-12e21730ebb5,2023-09-22,242.72,Electronics,PayPal,19,Male,Danielborough,Bronze,8
98e5310a-3d33-4a35-a6c4-6d99a3a86548,22ff25d6-d178-472e-9beb-c71eaae1b65e,2024-08-31,474.18,Sports,PayPal,63,Female,Frankstad,Gold,4
7954ace9-0a9a-4ff1-8bce-0749fbe7f1c6,54a000d3-d579-4126-8907-318bd4d7976e,2023-08-26,52.66,Clothing,Gift Card,44,Male,East Elizabeth,Silver,3
f6376a06-0aed-44a3-b62f-ba7284c6fcba,74d52abb-f460-4ff9-9385-f98b57f8bd60,2022-10-31,156.85,Health,Credit Card,33,Female,North Matthewton,Bronze,6
5b8e48d0-f2a4-4ea0-b63e-196cfc7f2d4e,eef2f7c1-5a46-48cf-9faa-b327a8204d85,2024-04-04,372.02,Books,PayPal,20,Female,Julietown,Bronze,1
c446c7a1-4b63-4213-952e-42b57fd2aba1,96e588a2-114e-4880-b1bf-2d8b7c3db7d7,2022-09-28,22.15,Clothing,Debit Card,41,Female,New Peter,Bronze,2
f0bb2446-fd3b-4686-93e9-505ece1d0664,2e415102-ae00-485e-8294-0511c61f5b4d,2022-10-08,425.61,Health,PayPal,28,Female,Thompsonfurt,Gold,9
5024a007-37a3-4930-8407-657db746354c,eb280bc4-2f36-4a4b-9ea4-b30422341cad,2023-08-12,372.27,Sports,Credit Card,28,Male,Lake Jonathon,Silver,1
beaf6396-661e-4382-bf3e-e2c27b0f1e21,82b845af-6fc5-4a26-9b9c-1c09d30db0de,2022-10-02,313.85,Toys,Debit Card,37,Female,Heatherbury,Gold,5
870d6998-8318-4db0-b4e0-f407120ec936,07d818c0-ee66-4bf4-9209-d5418817fbbd,2024-01-07,473.3,Clothing,Gift Card,66,Male,Dickersonton,Silver,5
755ae903-15f7-44fe-9c14-b2e961b28d30,616f64f0-cdd3-4bcd-b820-8704584ce01e,2024-04-13,330.99,Books,PayPal,73,Male,New Judithburgh,Bronze,7
cbc2922a-37fa-4bbe-8a19-796fb356989a,e00f10cc-43e4-4886-953f-8db1b02cabdb,2023-11-08,52.12,Toys,PayPal,68,Male,Amyport,Silver,3
71fc6f2b-7f80-4e0b-9e09-ead330a85a8f,f53a96e7-4922-4b5e-a267-4edc08e1e048,2024-06-14,425.94,Electronics,Debit Card,44,Male,Josephview,Silver,3
15518a4b-1b68-4703-9ef4-f93334691112,308246ed-5515-40ea-83d2-b5b2c54e89c1,2024-01-26,268.29,Health,PayPal,68,Male,Lake Kimberlyview,Gold,10
14f0d549-7357-4bba-b789-888d375bf5e6,f227f6eb-3e11-4f81-9bf8-1c003e1ea5a7,2023-09-18,208.96,Sports,Debit Card,59,Female,West Jack,Bronze,5
ef483cd7-dd65-4327-a30e-d61ca2313ca0,77365992-af86-40f0-ae02-1028a9ddafc5,2023-11-11,32.36,Electronics,Credit Card,78,Male,West Ashleyville,Bronze,4
107b869c-69f4-4748-ab9e-6df9b673ca4e,01145fde-ea52-439b-a8b6-a2d5707cc811,2024-08-26,277.22,Clothing,Credit Card,23,Male,Wilsonton,Gold,3
6c9835b4-5ea8-4041-a63a-632fdb07eb36,5112e08f-adc3-4af6-9bd5-237ce4c49cb2,2023-02-13,287.48,Sports,Gift Card,67,Male,Johnshire,Silver,9
9db0a21f-e456-45f4-9249-30f0662ff83d,5c1eaff3-0589-48db-9d10-0462c89e4918,2024-07-11,230.37,Toys,Gift Card,67,Male,Port Adam,Silver,6
cb413b24-f2a3-4515-b408-4700348fa9cd,6e128054-5491-45e6-86b0-ab5349e20595,2024-08-04,131.89,Toys,PayPal,55,Male,East Laura,Bronze,5
3c53989c-5559-4ea9-85a9-f490a4d9ab70,1d3786d0-0c0e-42d8-979a-d2f086ccc0b4,2023-07-24,83.97,Books,Gift Card,31,Female,Jessicachester,Bronze,9
f8412e0a-91f4-4f96-84e8-eebd6ae6172d,7a222700-6bbe-4127-925f-fb260960730a,2024-02-23,317.24,Sports,PayPal,59,Male,Hobbsport,Bronze,3
7080c522-d102-4898-ad1e-fc38ec2ce62d,ac38c21f-a58d-419a-9b97-8aa2a522b313,2023-05-31,131.04,Home & Kitchen,Debit Card,35,Female,Port Trevorchester,Silver,1
0b9712a0-6ef6-4e62-8e86-9354b391d251,8b42651f-23a9-4fd4-97e7-3870af254102,2024-02-11,336.89,Health,Credit Card,54,Female,Tylerborough,Bronze,8
97535f72-923f-4d7a-af14-c0f3bf9251ab,8c6b732b-a05d-4763-af9a-615dca70c572,2023-01-13,361.29,Clothing,Gift Card,75,Male,Lake Ianshire,Gold,8
920335c0-8f13-4a5e-b51b-2f53d83662e8,9af525c5-b026-43db-9206-b32ae35e83db,2023-04-11,470.64,Electronics,Credit Card,64,Male,Lake Jennifer,Silver,1
2021f691-71eb-4570-8cba-5f3906f9aace,988303dd-0d27-41af-9aed-781e3a669158,2022-12-15,16.29,Toys,PayPal,68,Male,Carrieside,Gold,5
33de8554-d237-492b-bc4f-eca076ed4fbb,249e68f7-215d-4f8c-880a-bf15eaf3f1e6,2024-05-20,108.06,Clothing,PayPal,27,Female,Lake Philip,Silver,3
5624542e-789b-4d89-bd4a-61739cf1a808,04becc5e-b867-420c-abb0-78d262d4a7df,2022-11-13,403.14,Clothing,Credit Card,38,Female,Jeffreyhaven,Silver,3
a3be818d-6d93-48b3-b60e-24b9980bbe7a,f6032209-ded1-4040-9f27-8bec6387a2e7,2023-05-14,153.74,Health,PayPal,23,Female,Port Michaelland,Silver,7
a4c437cb-ae3f-4911-a74a-63ea56b3aecb,131cb106-7352-47ce-b435-507d19407bb3,2023-07-02,238.01,Sports,Credit Card,60,Male,West Samanthaberg,Gold,5
b40b6b61-7503-425d-90e2-644925c013f6,daeb5586-b76e-471e-a8b1-f731168a9cf8,2023-10-06,315.83,Electronics,PayPal,55,Male,South Timothyhaven,Silver,1
3de1c170-77bb-458e-9d3d-3ccc71e37220,e6f132ad-4c8c-4e72-a7fc-9698e4c15ddf,2023-03-12,341.58,Clothing,Credit Card,73,Male,West Stephenstad,Silver,2
94022505-0567-4eeb-ad9f-0dca8c920e4f,6b11ccf5-19f1-4c15-a4c0-cb4899fa9b80,2023-10-19,113.64,Sports,Gift Card,24,Female,Penaberg,Gold,6
78503443-acef-45d9-a920-a54013d6fa2f,af9dbf37-acf6-4d11-b011-2979e6853a53,2023-01-26,337.72,Home & Kitchen,Gift Card,23,Female,Davidchester,Bronze,4
09d3388e-be81-454a-a9be-8e9f064c78bc,79d50bb9-10b2-46de-a0de-0c48239eddfe,2024-02-06,384.6,Sports,PayPal,21,Male,North Patrickchester,Bronze,2
22c13179-0054-4220-9384-baad44bfaf19,ae7b9862-79ae-42bc-8b5a-fc1ffc199bff,2024-07-09,403.48,Clothing,Credit Card,71,Female,Lake Mary,Silver,8
2f484e15-2cbe-422f-8031-d486d7d02ae1,240663f8-4851-41ac-99d2-8b04501e6c25,2024-01-12,64.36,Toys,PayPal,76,Female,Julieland,Gold,7
f7447609-8d35-47de-84d0-423f0bf60719,b0b8129b-1fc4-43ea-9686-2a0db69688a6,2024-01-05,400.76,Clothing,Debit Card,42,Male,Miguelborough,Gold,2
769fe4b1-343c-4111-b721-6dedafb9b5d7,2e0eebcb-c33e-4e12-931f-0edf6c8f3c53,2023-11-19,303.6,Books,Credit Card,38,Female,West Emilystad,Gold,4
7d2f6b58-be35-4d5b-8063-fe28fb8f1494,2dbd07a5-b7b9-47c5-bf74-36797b13e95b,2023-02-11,52.13,Clothing,Debit Card,46,Female,Danielstad,Gold,1
0d6f86ba-5f0c-4b2d-90f3-b82dece1d405,3f3f6b11-fc0f-415a-aafc-b81abe5a860e,2024-02-16,447.08,Toys,PayPal,35,Male,Carlborough,Silver,4
1f23ebd0-a4b3-4476-a5c1-6b229c51045f,d6bbea55-3150-41e6-9ec8-fc4f7f11687c,2024-06-01,207.17,Books,Credit Card,56,Male,West Timothyland,Silver,10
12587914-20d4-459a-815d-349cb498a154,23bb4615-f1bd-429d-97ff-6c32f871f527,2023-10-13,248.65,Home & Kitchen,Gift Card,77,Male,Brandonberg,Silver,3
71c3e3b5-6c21-49cb-9120-df9fa86d64fe,e528d59e-3d0c-47e0-b3cd-6a5e7aab04d5,2024-04-21,462.71,Health,Debit Card,49,Female,Hillview,Bronze,9
977dcb44-d3da-4da7-90a8-06a9defb25d9,b8aaac79-d38c-4d50-91d1-7ea1f224444d,2023-10-13,23.87,Books,Credit Card,34,Male,Kurttown,Bronze,9
a5549dbb-fbae-4be0-aa20-3e9843dc7451,8125c46b-50cf-464f-b5f5-9fbcedbcd815,2023-02-09,399.48,Electronics,Debit Card,72,Male,Baileyburgh,Silver,1
9fa0bf80-5ce5-43d9-bc13-dbdff9cf3a85,bb546179-e55c-4e91-90ac-9c1f772cdad9,2023-06-25,432.21,Toys,Debit Card,25,Female,West James,Bronze,2
d7e1f6b5-dd6a-47c1-8c50-2e33e6f04650,95b6d804-fd23-4f91-9f70-cc8e8b23536e,2022-10-12,257.97,Home & Kitchen,Credit Card,60,Female,Brettbury,Silver,7
9259d31a-819a-4b7c-869d-62a78ab42175,96942f97-e05d-4a05-ac06-f8bbd03e542c,2024-03-04,348.36,Toys,Gift Card,66,Female,New Jennifer,Gold,1
71dffa07-777a-4d71-be0d-328a2c3c17f2,542ac08f-60c2-48d8-8069-a8c7d6240581,2024-03-12,315.35,Health,Gift Card,42,Female,Natashashire,Bronze,2
8af1b78b-7b89-4b06-886c-a3988609d1af,bdbc08ce-7be5-4507-b972-3ed83f238ab7,2023-02-23,293.15,Sports,Credit Card,57,Female,Coxborough,Gold,9
4a3a1d93-1434-4581-8a03-ef8e6b845832,29df3319-26bd-4c16-b719-a7c6703af567,2023-05-04,90.32,Electronics,Debit Card,52,Female,North Christopherview,Gold,8
b32e5bb4-ee12-435b-baa0-9071178541ff,6cf1cd54-cb56-4108-965c-798d0f7c8376,2024-01-27,353.38,Books,Debit Card,60,Female,Port Jamesmouth,Bronze,7
3563332c-e674-43dd-b0c1-14fa2ce1da3a,94a79146-8961-4b62-ac12-dd577a33a1b7,2024-01-23,112.55,Home & Kitchen,Credit Card,66,Male,North Roger,Bronze,10
82e5b9b7-63e3-4535-8784-3a37bb196a2b,c926c364-47ea-4256-a749-361dba854d85,2023-09-22,273.44,Books,Debit Card,58,Male,Olivershire,Bronze,10
9291df28-5ee4-416b-877f-0c4ebfdc1e2e,50fce5ca-2765-48e3-8c31-c4164f601e40,2024-04-30,418.47,Toys,PayPal,54,Male,North Joseph,Silver,9
b476eb0a-b4e8-4ce7-9e1e-5f5a67bd3ca1,54fc9a22-19c9-451a-99f9-67b2cb8c35d1,2024-02-14,321.87,Electronics,Credit Card,21,Female,East Michael,Silver,10
f8f9d249-b9c6-47de-9ddb-849f551692c8,ebfea7c0-7341-4e79-b0c3-09df7dc2c540,2024-06-09,287.79,Books,Debit Card,40,Female,Lake Lori,Silver,1
15e3f4c4-0b18-41b2-8d0c-ba1149c12c8b,2f52ac74-5116-4385-9a07-adb6a967f557,2022-10-26,299.95,Electronics,Debit Card,22,Male,Patriciabury,Gold,8
47cca727-ce97-4e9d-907c-aba3fbaa3b07,6541d8c9-3cc2-4b24-ac90-0046fde11926,2022-12-22,460.94,Electronics,Gift Card,53,Male,New Ashleyfort,Silver,10
9bcf213f-5deb-4c47-b808-3ed71da2bf06,072323fe-e03d-477b-899f-4ea19831b61c,2024-01-03,490.27,Electronics,Gift Card,38,Male,Sandovaltown,Gold,2
79f8a92f-b0d4-4ac9-b2d3-2c97f0e5e495,5196ddae-6aa7-4810-a7f2-e542006852a3,2022-11-29,397.64,Clothing,Debit Card,76,Female,East Timothy,Silver,10
ffec4a31-5755-4c16-b0c0-eb17040edadb,e2a559dc-513f-44e8-a9fe-2fdd3576fb2a,2023-10-30,130.05,Clothing,Debit Card,25,Female,East Mistyside,Silver,3
24526b87-6954-4890-b3b9-ef13fd80bd44,3c25b9c8-e6a5-4e24-8c57-1857f3d2905a,2022-09-30,282.92,Electronics,PayPal,69,Female,Susanview,Bronze,5
faea3c8e-a01b-4a56-b853-8a002558e862,1f8673d0-fc45-4b3c-b8ad-37f988a10fc1,2024-08-18,242.57,Home & Kitchen,Credit Card,60,Female,Cookchester,Silver,10
55641da2-3742-4cc3-b221-b3cee9c5cea4,f824f1c0-d0c4-4abe-b23f-b4d8405dfbd4,2023-02-18,171.23,Clothing,Debit Card,54,Male,Ericamouth,Gold,7
4781859e-543a-45bf-bf37-1cd3d01b8a8f,8cac3b8c-7c1e-458e-bb6e-c60742bbba16,2024-03-01,261.72,Sports,Gift Card,18,Male,Lake Georgeport,Bronze,9
ac5216a4-5d43-499b-b42c-f0a53280a181,9ea7ac04-397b-4f94-ad52-a646d5f203da,2022-12-17,487.19,Toys,Debit Card,29,Male,Kellishire,Gold,8
19a5e1f4-b086-480a-aef3-c049ad3a3b64,0644eb33-7f31-4ef9-9758-ea627cfeb420,2024-05-13,402.15,Books,PayPal,51,Male,Juliebury,Gold,10
03125121-2d4c-4382-9b02-dcb7ed3dcc7d,f4e5edd4-8390-4f21-b86f-1dc5c4cb1ee0,2024-01-12,161.53,Toys,Credit Card,68,Female,New Abigail,Gold,4
58b05d3a-2266-4dac-8aa8-4c261170994f,f9ba594d-93fe-40f0-99f5-f0e33df77546,2024-07-14,115.22,Books,PayPal,80,Male,Sharpview,Bronze,10
e7695857-8b3a-4817-8236-480ec8902aba,69bca16b-2c87-4ff6-a7e8-624363f65fb3,2023-03-10,11.78,Electronics,Gift Card,56,Male,Priceport,Silver,9
69879413-9c0b-4d1c-88b8-3d7de89d23c3,1e913486-2248-48dc-9c44-498e3c4ce3e1,2024-07-25,304.81,Sports,Gift Card,71,Male,Lake Jeremy,Silver,3
15275a4a-28e5-4ff0-9021-452a4b10071d,01dabde7-ff39-409d-93c4-d15a15e1dc0c,2022-12-11,448.67,Home & Kitchen,Credit Card,80,Female,Lake Charles,Bronze,6
99388c24-8896-43ab-86f5-1b11d65377e4,913e3b9a-301c-4491-a0ef-1b9c258bb0dc,2022-09-22,316.87,Home & Kitchen,Gift Card,40,Male,Lake Gregorytown,Gold,9
6d372333-d059-45fd-bd8d-ee6d4158fdcb,89baf336-4568-4f8b-8adb-aee5b035b8b3,2023-03-20,156.71,Clothing,Credit Card,72,Female,Courtneyfort,Gold,7
72be5542-6e1e-48c2-95c6-5608dd7d3f08,6f67006b-44cb-4b73-a545-1bfbe9e05634,2023-07-06,10.25,Books,PayPal,58,Female,Ryanberg,Gold,9
67dea19a-66bb-4601-89cf-3fc8490afb71,cb4f8efa-c331-49a8-8f25-1f9df4da71e5,2023-06-25,451.42,Toys,Debit Card,23,Female,South Jean,Silver,7
e0a667b2-b7c0-4d3e-b129-955ae9626376,3466705c-f906-4f68-b545-8a84a3874400,2024-04-09,361.01,Home & Kitchen,Gift Card,57,Female,Port Kelli,Gold,3
93533c22-9398-441a-b719-2da03cf19938,b9a0764c-9330-401b-b684-bb42ae8aab82,2023-07-08,91.93,Health,Debit Card,79,Male,Cruzbury,Bronze,9
f27e2d80-e4e6-4136-975a-58ba17b20dec,816618b2-2b74-4d29-af45-d3bd3db2edba,2023-04-10,328.01,Health,Debit Card,24,Male,Port Daniel,Silver,9
9f5b4130-d8d1-4790-839d-c78409721118,b517d46d-6197-4abb-a899-dd3adc6f637b,2024-07-09,167.53,Sports,PayPal,53,Male,Elizabethfurt,Silver,8
ce8ab929-ee3d-4a23-8fe7-b0ff48ab9ddf,ab1f1d1e-d194-4f30-af9a-e4055ddbaf34,2022-09-12,81.46,Toys,Debit Card,64,Male,West William,Gold,2
745efc2d-335e-4bcb-9f16-a509e7339129,4edb66ce-3657-45ff-a396-8eb5c0835e76,2024-08-08,99.73,Sports,Gift Card,61,Female,Lake Denise,Gold,5
1805cb4e-6159-4a96-bc4f-ad57acba4134,5f83cfd8-b3de-4162-a73e-992de387ca3c,2024-06-20,495.91,Health,PayPal,65,Male,North Josephburgh,Bronze,8
e661e3cc-0e4d-455f-85fa-211e732e9bad,26ff9400-9149-4f30-b94b-ac4e6cafd1b5,2024-02-27,122.66,Health,PayPal,27,Female,West Christie,Gold,7
937bd49a-8fe3-4298-9f96-73f5d5d4e9fe,c0e90005-211d-4851-b305-b7a53d39db50,2023-05-04,262.04,Home & Kitchen,Credit Card,19,Male,Skinnerton,Bronze,9
3e3a5e34-c80c-4fe1-84a8-119ce2af587f,c8241685-8cc9-47b8-a721-5b8f2885f8d6,2023-08-17,240.53,Health,Debit Card,43,Female,Lake Jessicafort,Gold,9
f81629e8-5470-4b5f-9427-ab2559e1cb35,12f2f16d-060a-4764-881c-98fee15a8e4e,2022-12-06,302.38,Books,Credit Card,40,Male,New Miguelview,Silver,5
9a13b5e9-1604-462a-9dba-98ee059cd33f,0b105328-af56-4e38-b5ba-ef99b981eaee,2023-06-26,417.73,Books,Gift Card,37,Male,Port Justin,Gold,5
3b611773-a197-4182-a63e-b481b2a8bdf3,2c5997f7-db7d-444c-951c-5718f12be5b2,2023-08-12,469.4,Clothing,Debit Card,80,Female,Juliahaven,Bronze,3
d541608d-68ff-4fb5-a36e-3c3bb64eb091,3c8fd5c2-99a5-47c6-979f-944a59a04b25,2024-09-04,106.04,Sports,Credit Card,29,Female,Adamburgh,Silver,7
38c650dd-e8d9-4622-8f20-9252a5d382a1,8896b990-4749-4277-8aa5-45d013119f1d,2023-09-14,422.06,Toys,Gift Card,32,Female,New Lydia,Gold,10
021f0cfe-87a6-4b61-86db-98a97b34d860,49ad9f6e-a55e-4e65-b625-dc1ffdd5bbaf,2023-05-30,320.38,Clothing,PayPal,22,Male,South Annaburgh,Silver,8
699540aa-40e8-4e50-8ed4-cfa679a18133,a175984d-143f-4e15-85d9-972537028571,2023-12-12,425.58,Health,Gift Card,66,Female,Jessicatown,Bronze,5
0e368759-9e5e-4959-922b-279dd1461cf8,f5220f28-1daf-44ae-9c43-b1c07f8c95fa,2023-04-10,16.8,Toys,Credit Card,30,Female,Sonyamouth,Silver,8
15481755-c40f-4b80-940a-14cec3fc39d7,d569af18-4033-40d1-b77f-2093404141fc,2024-05-01,5.44,Clothing,Debit Card,65,Female,Teresafort,Gold,4
fc63c76d-ea57-4e85-8e77-d67c2a6313eb,71003114-868f-4e37-93cd-bf4896e3e7a0,2024-01-30,253.55,Health,Gift Card,60,Male,East Peterville,Silver,2
2395e5ba-21ae-4d58-90d2-d71e4a845d10,9ab7ed4a-a82b-429f-9e9a-529d0d9c1367,2023-11-25,431.96,Toys,Debit Card,65,Male,Reedshire,Gold,2
7408745a-af87-47f0-a6c5-92b2a1728e68,c43d376c-235e-47b8-b65f-4d097a876933,2023-11-30,474.73,Toys,Credit Card,43,Male,New Victoria,Gold,10
5a32569a-db5a-4dec-926e-61e4d368a0ac,0895e13f-3482-4fca-a295-18f3cb3855c0,2023-08-11,436.73,Electronics,PayPal,78,Female,Alexanderchester,Gold,5
059e60f4-6786-4c34-98d0-a7d22554ba1b,df142904-18fb-4e6e-9a9b-a24b99c7b576,2022-11-21,5.76,Books,Credit Card,47,Female,North Erinshire,Silver,10
11de3510-96e6-4c0e-b808-bba685479348,102d3564-5150-4213-830e-567b5bd7a077,2024-02-25,461.74,Books,Gift Card,50,Female,North Fernando,Silver,9
b1185a41-483a-4a64-acdc-1d136ad7fb49,5dd6eb8d-05b1-4c2b-9205-b666ec626b3b,2023-06-16,105.54,Sports,PayPal,71,Male,Simpsonmouth,Silver,8
4780a59f-230a-47d6-879f-7556a1e84586,178266cc-bcb8-4c81-9342-971a54605034,2023-12-18,327.42,Toys,Credit Card,40,Male,Tiffanyside,Bronze,10
33941c05-fc0f-48aa-9205-18e5eaba05bb,788480f1-3578-475e-a209-754b171e24c3,2023-02-21,344.67,Home & Kitchen,Debit Card,43,Male,North Amybury,Bronze,10
c34b1225-02c2-42bf-9dd2-67e9ccd4ac1e,04e4a5cf-0a14-4ec4-adce-13be4e7f8217,2023-12-02,476.18,Electronics,Debit Card,77,Female,Port Kelly,Bronze,4
ce556284-fc46-4998-a6f3-d1b84b740504,279e275c-f67c-4419-a6fa-c3fedfd3f9c8,2023-03-25,421.07,Health,Debit Card,43,Female,Bushborough,Silver,8
8a153060-a570-440a-ad6a-03f3b833b76e,ccea0197-a73e-4f2c-92fa-d163a6c76cf7,2022-11-02,184.16,Home & Kitchen,Credit Card,49,Male,North Vanessa,Gold,7
b8ce5fd3-6e05-4333-8c36-e028ece5eeee,c1e9f9ba-baad-455e-af43-be8deb4f6f49,2023-07-04,110.51,Sports,Credit Card,25,Male,Hughesmouth,Bronze,2
d8f3372a-3bd9-4ea7-8c16-57011fdd3768,52b96b92-c89c-4e7f-8a36-e769de21d2a5,2024-02-21,427.49,Home & Kitchen,PayPal,38,Male,South Jessicatown,Silver,10
90b3eb8f-fbc7-4a2b-979c-252ac306954c,d25d0d26-0c32-49bf-984a-03d1808dab57,2024-07-23,453.28,Clothing,Debit Card,54,Male,New Bruceview,Gold,7
7f65347a-61c6-4bde-b7a2-7c1788569d5f,7562d3e5-a430-4c26-824a-fe7ca91af7e8,2023-10-05,47.63,Toys,Credit Card,58,Male,West Jennifer,Gold,4
a5cff65a-eb77-4d90-816e-db3ff8de53ea,978db789-f53c-4dc6-9cc9-a3c02f729ec9,2023-04-17,175.67,Electronics,PayPal,45,Female,Jeffreyfurt,Silver,5
7158b7d1-f295-4029-951a-d46d4d99bca7,7f6d5e88-6fa5-4977-b55d-a9bdde80d347,2023-09-17,169.85,Health,Credit Card,61,Female,Cervantesshire,Bronze,5
c0623317-03df-4137-8092-f09c795d5f72,4338ff11-c592-4840-98c4-5e0992c37b87,2022-11-29,408.85,Electronics,PayPal,25,Male,Ellisonland,Gold,6
cb515d45-e80f-482c-84b7-e42ced9e828c,3c53e91c-3c1c-4bed-8e0f-e5d10c42f874,2023-12-11,402.09,Books,Credit Card,37,Male,Cathyfort,Bronze,7
89b6b0f4-a00e-47d9-940d-3b2a78c8ba78,08d0d61c-804d-401b-8e36-82e5e628242a,2023-07-08,92.36,Electronics,Gift Card,31,Male,Port Courtneyville,Gold,5
0414405d-dee2-400a-87a5-80cd1aecf035,e8a0a609-f85b-46f6-837e-07835236dc42,2022-12-31,108.05,Electronics,Gift Card,19,Male,Lake Nicole,Bronze,8
f70b6a9a-db24-4293-bb3a-29b40d21b7bd,0aa64dd0-9d26-4c17-a8b5-9e0edfabc531,2024-05-26,254.99,Toys,Debit Card,37,Female,Seanville,Bronze,2
