date,store_id,product_id,units_sold,revenue,discount_rate,holiday_flag,weather_condition,advertisement_spend,season
2023-06-21,ST9,P89,18,2005.2440218019806,0.3375591527794603,0,Cloudy,5981.469700391659,Summer
2023-12-28,ST20,P53,28,891.8970003681005,0.23485157495265235,0,Rainy,3093.473728758733,Winter
2022-09-13,ST3,P73,29,1501.5712009906442,0.3314985858699013,1,Snowy,2577.639998114765,Fall
2022-04-07,ST2,P41,30,3131.522458974637,0.10211450611757336,0,Cloudy,2801.468566741678,Spring
2023-01-17,ST16,P75,22,613.193002366861,0.35378330883181786,0,Sunny,2908.496742874237,Winter
2022-03-11,ST8,P69,28,2407.4046456963797,0.39092346786714427,0,Snowy,5070.798041780964,Spring
2023-09-03,ST19,P85,33,1224.7678501043697,0.31950122004242715,0,Rainy,2739.249873407897,Fall
2023-06-20,ST5,P89,37,941.6424127758368,0.08133268455307695,1,Rainy,3431.6454054985534,Summer
2023-05-13,ST9,P42,28,1375.8289810035637,0.331475540762036,1,Rainy,2808.0550103962332,Spring
2022-01-17,ST4,P67,33,3681.9810152850705,0.33063569006604887,0,Rainy,939.6280728450547,Winter
2022-11-28,ST9,P7,29,993.5120957209995,0.2583809789773505,1,Snowy,2861.769571917633,Fall
2022-09-25,ST10,P94,43,3496.353639341606,0.2516278030528286,1,Snowy,1351.7152754908702,Fall
2022-12-10,ST8,P66,32,2599.886734206903,0.12408651936422405,0,Cloudy,3222.1537573689216,Winter
2023-08-21,ST3,P40,24,2462.1852543874566,0.2347885470004173,1,Sunny,485.149750315916,Summer
2023-08-10,ST4,P20,30,3034.2591386178156,0.01271741200320391,0,Cloudy,1904.7744359626668,Summer
2023-10-19,ST14,P21,40,3672.0312413978054,0.089725961838325,1,Snowy,4253.352230058874,Fall
2023-10-06,ST15,P54,29,1974.4831111230544,0.03398598364242927,1,Snowy,1870.2375162638195,Fall
2023-12-16,ST14,P98,36,1117.1160471555893,0.3276479111467658,1,Sunny,876.1740697034837,Winter
2022-11-12,ST8,P9,39,1823.8643831080808,0.18312399862594997,1,Snowy,1876.4573707354157,Fall
2022-10-30,ST8,P76,34,4052.8160071026277,0.16626217072974653,0,Snowy,4486.266369247178,Fall
2023-09-15,ST16,P13,30,989.6955005926533,0.26303358554697515,0,Snowy,1873.1852516568042,Fall
2022-05-01,ST11,P18,23,651.8803146682801,0.3787355171153064,0,Sunny,351.6287951731316,Spring
2022-09-12,ST10,P18,33,1451.590491692357,0.2667249463252096,1,Snowy,5920.52792232623,Fall
2022-07-27,ST13,P36,28,2916.5231932743295,0.06238215508210816,0,Cloudy,3330.4256925571863,Summer
2023-12-02,ST11,P75,27,2843.178433992847,0.17449567253621912,0,Rainy,1182.7057649267003,Winter
2022-07-08,ST6,P49,29,1754.3831603998553,0.2434381435832556,0,Cloudy,2768.3067859037988,Summer
2023-03-22,ST12,P16,38,4250.099935974058,0.13646967023610665,0,Snowy,4626.982244782993,Spring
2023-01-12,ST7,P71,27,2746.5582482675777,0.33131490033055766,0,Sunny,5907.49894772644,Winter
2023-10-01,ST15,P100,29,1451.2876881730356,0.3547065451247414,0,Snowy,2028.5312711786178,Fall
2023-12-21,ST13,P66,40,607.7046164922854,0.36458917856919787,0,Cloudy,1715.5821448326963,Winter
2022-10-06,ST16,P73,28,2001.9347631720018,0.035419893314219755,1,Sunny,1072.0984712848633,Fall
2022-01-10,ST3,P48,40,2655.569029016778,0.1267634513595103,0,Sunny,1187.6620214519535,Winter
2023-04-19,ST10,P65,37,2249.881625927332,0.38289304189186424,0,Sunny,4592.8839953816,Spring
2022-07-18,ST17,P42,28,3145.8783371627783,0.24336235638839257,1,Rainy,5780.436532796495,Summer
2022-01-12,ST15,P17,25,1960.5565049813797,0.24462949915289964,0,Sunny,4867.068708523143,Winter
2023-09-09,ST3,P7,23,802.5986057707901,0.105976702924593,0,Cloudy,3665.177183183389,Fall
2022-08-10,ST5,P4,32,3412.1967789904875,0.17543026038694454,1,Cloudy,4190.895346487485,Summer
2023-08-27,ST18,P7,29,2326.619484969785,0.1073269777144868,0,Snowy,2449.9490351381664,Summer
2022-05-27,ST14,P53,29,2274.8568893624706,0.03597067495645425,1,Sunny,3675.3155807847374,Spring
2023-09-17,ST11,P24,21,1504.8212843942993,0.2154737477057613,0,Rainy,3043.049664064011,Fall
2022-01-02,ST20,P57,35,4171.772076029632,0.37430736600672354,0,Snowy,5166.5633159062845,Winter
2022-02-20,ST11,P27,25,2881.03405171472,0.12197807896794965,1,Rainy,874.1754266734788,Winter
2023-07-08,ST20,P35,23,1559.1058348601332,0.3799241653464331,1,Cloudy,3716.9955259500894,Summer
2022-08-09,ST8,P52,27,564.5262760289139,0.2967058702338067,0,Snowy,5437.587229808446,Summer
2022-06-18,ST6,P49,34,739.1072496199203,0.043539571371162246,1,Cloudy,5374.786254780493,Summer
2022-09-06,ST3,P89,27,3176.716391849296,0.0655589724325274,0,Sunny,5066.219634624638,Fall
2022-11-25,ST2,P77,29,476.056443692449,0.15570993541496758,0,Rainy,4411.256346478481,Fall
2023-08-31,ST9,P43,20,1510.8706973096027,0.3718744632917132,1,Rainy,2711.3269515939974,Summer
2022-06-11,ST3,P78,32,2831.6780618666503,0.2009544147262927,1,Cloudy,4661.418216734961,Summer
2022-02-19,ST13,P28,37,2254.5717800666557,0.25891524446799846,1,Sunny,1324.9172479862552,Winter
2023-05-30,ST9,P99,24,2281.908673444733,0.3205052714923332,1,Snowy,4848.530561396677,Spring
2022-08-12,ST19,P31,33,661.3591650991193,0.2976699715588211,0,Sunny,741.3133864222406,Summer
2023-05-17,ST16,P33,31,1054.6335891637018,0.15256700175394708,0,Snowy,4129.952620294338,Spring
2022-08-29,ST5,P85,33,1807.1449494074802,0.10382527828567478,1,Rainy,4414.037119963769,Summer
2023-04-21,ST15,P31,33,2479.165138816753,0.12123489189643473,0,Cloudy,967.16670803938,Spring
2023-12-30,ST15,P42,26,905.2663917163936,0.2065378768255761,1,Sunny,2122.86579877961,Winter
2023-08-04,ST6,P68,30,1960.1033187354533,0.3332066479484625,0,Cloudy,5210.876914432431,Summer
2022-10-11,ST14,P65,30,3490.7162916455686,0.11686067370137065,1,Sunny,5747.612585861199,Fall
2022-02-17,ST16,P65,29,703.50849905058,0.10656262035569086,1,Snowy,1715.0900071437914,Winter
2023-01-06,ST8,P22,32,1719.1160938242,0.14483242145274305,1,Sunny,2234.6552976533003,Winter
2022-02-12,ST12,P81,34,2843.212552374011,0.2142988260964412,0,Sunny,5490.600248029978,Winter
2022-04-01,ST4,P48,29,1914.9245146990029,0.3840439877059993,0,Sunny,1668.634337620936,Spring
2022-05-12,ST9,P55,30,645.7064423230156,0.314362833689874,0,Sunny,5234.123399793969,Spring
2022-07-03,ST1,P49,38,1096.8152964804358,0.22466357562815525,1,Rainy,5698.5100744390775,Summer
2022-03-23,ST20,P50,24,1432.0840026205,0.20819389111391448,1,Cloudy,3207.148907259801,Spring
2023-07-05,ST4,P68,33,2293.9216853570265,0.332032206414141,0,Cloudy,1922.4894183992349,Summer
2022-05-05,ST7,P16,30,1473.593138474157,0.3646644399129415,1,Cloudy,1154.0803934174717,Spring
2023-12-01,ST15,P57,25,395.93881259808416,0.09199886306006283,0,Snowy,1702.8804879234158,Winter
2023-09-05,ST4,P64,36,651.8369768893463,0.36970392665621893,0,Snowy,3159.1152609010637,Fall
2022-08-26,ST17,P18,30,943.9662311259162,0.16121003974160542,0,Rainy,4547.582370993202,Summer
2023-01-26,ST4,P98,36,3013.426040064266,0.14526786147539342,0,Rainy,2097.7558605241475,Winter
2023-11-03,ST15,P61,41,1138.9996878824331,0.2658141968236922,1,Snowy,5733.272232450796,Fall
2022-10-28,ST5,P63,28,2645.488826049201,0.08921191896916421,0,Cloudy,3720.2944161774344,Fall
2022-04-02,ST14,P7,24,1301.9467476575717,0.3677887643059674,0,Rainy,4895.688982873745,Spring
2022-09-30,ST8,P22,22,1214.7526710156671,0.03758429724884769,1,Sunny,1492.1316827880578,Fall
2022-09-03,ST12,P37,26,989.3574293115039,0.20574211552900065,0,Cloudy,5656.382397225729,Fall
2022-11-02,ST11,P37,43,4126.664562038305,0.13088774036878204,1,Rainy,4489.9711311380115,Fall
2022-08-01,ST15,P58,22,1584.8073144841862,0.06284549702197398,0,Snowy,1175.1283251626433,Summer
2022-02-09,ST3,P79,23,2570.9282510360763,0.21360722937447862,1,Cloudy,772.7281063379291,Winter
2023-05-01,ST7,P87,33,3543.914246174023,0.2426280525917997,0,Snowy,2383.3690615707715,Spring
2022-09-06,ST14,P45,31,2673.765880223479,0.19679813195064458,1,Cloudy,5789.577313959876,Fall
2023-06-08,ST20,P92,25,1196.8383324765246,0.12459989965413404,0,Snowy,5006.513207802442,Summer
2023-05-26,ST15,P56,30,583.7701897146643,0.2524814015017942,0,Snowy,4345.362910250918,Spring
2023-03-25,ST2,P94,25,2097.4389212576825,0.15931201119725552,0,Rainy,1600.4079359261632,Spring
2023-12-11,ST13,P67,27,1512.0725643938379,0.3242648950301449,1,Sunny,447.18722208356036,Winter
2023-01-22,ST5,P88,44,1112.8789930256423,0.10473998705270993,0,Snowy,1639.0104842325397,Winter
2023-06-23,ST7,P64,34,3646.59756170119,0.15645558485074199,1,Snowy,2149.1846291778393,Summer
2022-03-24,ST9,P40,35,2913.197201715555,0.01744448330861088,1,Sunny,2481.694102480138,Spring
2022-12-24,ST14,P34,23,515.3762685260209,0.011332544610707852,0,Sunny,2496.893663131725,Winter
2022-02-12,ST9,P92,23,1409.9933679527394,0.10385122471495536,0,Rainy,459.3286965234767,Winter
2023-08-22,ST8,P96,43,2618.5853187132116,0.005036357733508457,1,Snowy,4879.359435087623,Summer
2022-12-28,ST20,P31,32,562.5950605230362,0.3572016645111433,0,Rainy,448.135767824406,Winter
2022-11-01,ST2,P14,25,450.2445539347624,0.05888274266694125,0,Rainy,2178.696735094533,Fall
2022-03-31,ST19,P2,34,1109.2795913745945,0.36126302864098836,0,Rainy,5367.80966326717,Spring
2023-03-15,ST19,P31,26,2043.2163629251045,0.21383646399085743,0,Snowy,759.1730226151226,Spring
2023-06-12,ST9,P63,31,1117.2858034397727,0.11823218964993876,1,Cloudy,5615.477968631383,Summer
2023-04-19,ST10,P75,23,418.16925985874474,0.12125529760611574,1,Snowy,1264.8849652328363,Spring
2023-03-14,ST12,P16,29,2497.768970260845,0.2812864986247764,1,Cloudy,4423.218312474718,Spring
2022-05-13,ST5,P69,36,1404.4152903768136,0.09645032783123093,0,Sunny,4696.664794285408,Spring
2023-02-25,ST17,P19,29,1881.1245061516238,0.20259770159840076,0,Sunny,486.05660625772543,Winter
2023-09-19,ST17,P11,29,2229.3357974200158,0.28040532059944023,1,Snowy,5495.764259488593,Fall
2022-07-05,ST5,P17,32,2749.9608745403334,0.12765527586447642,1,Rainy,477.04449774642234,Summer
2022-12-29,ST12,P78,38,2584.3357537825505,0.3412879178812054,0,Rainy,3476.706110256949,Winter
2023-05-15,ST11,P71,31,3494.672580442102,0.31667360232188346,0,Rainy,4645.623964360717,Spring
2022-10-19,ST17,P94,35,1312.706092559895,0.346209338272383,1,Cloudy,4448.489170412791,Fall
2023-01-11,ST6,P98,38,3620.311702957013,0.03536319143952973,0,Sunny,2597.500039890325,Winter
2022-11-15,ST6,P76,22,1097.4667691509371,0.010044894927699267,0,Snowy,5360.626802658752,Fall
2023-07-19,ST10,P87,32,3781.7120661874897,0.09963192778349811,0,Cloudy,5363.729997148002,Summer
2022-09-26,ST2,P9,26,2712.7824465557396,0.3891253246344687,1,Rainy,1810.465829447848,Fall
2023-09-19,ST10,P37,25,2394.673466484256,0.12436078956825192,0,Snowy,5681.321747588916,Fall
2022-08-06,ST13,P69,28,1254.0628690987035,0.275249966420428,1,Rainy,1111.1836767264535,Summer
2022-04-30,ST3,P23,37,4129.964857577755,0.2284114674654636,0,Rainy,2637.3220852324157,Spring
2023-01-22,ST17,P48,31,1468.7142252432554,0.06979795476667716,1,Snowy,5020.147297032055,Winter
2023-09-23,ST3,P35,27,1714.975166993412,0.30668115510502497,0,Sunny,1185.8474456245503,Fall
2022-02-19,ST16,P40,25,2566.93526265456,0.28526841116248186,0,Rainy,3467.8428131711485,Winter
2023-10-14,ST2,P89,22,1577.5291828776085,0.10033340357950862,0,Rainy,3709.3529585449805,Fall
2022-10-13,ST10,P100,23,1636.2269430168478,0.11658750167387107,1,Rainy,5377.45340571142,Fall
2023-12-31,ST2,P50,32,3835.9629393535506,0.34014169304421693,0,Cloudy,5610.30555731232,Winter
2023-10-01,ST6,P5,35,2845.1316202638977,0.3983826563022288,1,Cloudy,3359.11170114772,Fall
2023-02-12,ST18,P97,36,1547.1675790671434,0.1883650603362745,1,Snowy,911.410029578713,Winter
2023-04-06,ST1,P81,29,1837.235565850393,0.28539286897428084,1,Rainy,5680.852383794701,Spring
2022-09-30,ST4,P14,38,2334.1009589332166,0.15694296770606672,0,Snowy,1011.0488972499778,Fall
2023-06-01,ST13,P11,30,798.188987368819,0.2931411522788108,1,Sunny,3400.5912968088733,Summer
2023-07-20,ST2,P85,32,2926.233399046017,0.1488283255081916,0,Snowy,5016.640381823431,Summer
2022-01-07,ST15,P11,33,2347.312055130265,0.23313582960336454,1,Snowy,1024.3402745220997,Winter
2023-07-05,ST15,P29,35,627.8323955810732,0.025470165316653404,1,Rainy,3206.2987909279727,Summer
2022-11-29,ST10,P13,17,2001.754866215258,0.005596074614006597,0,Rainy,4219.365205025371,Fall
2022-10-11,ST17,P16,27,1743.811787084996,0.08596935179161624,1,Sunny,2438.138297492243,Fall
2023-07-12,ST8,P15,24,2555.670447755792,0.019475552475476568,0,Rainy,2565.668439378636,Summer
2023-08-25,ST19,P36,31,2218.010937746297,0.31118865386338335,1,Sunny,3013.8745050978023,Summer
2022-12-29,ST5,P40,30,1952.6194987691779,0.39820805999787434,1,Snowy,2359.744434598765,Winter
2022-11-25,ST9,P71,29,3388.456671151223,0.15435723316253955,1,Snowy,683.4002825883506,Fall
2023-07-08,ST18,P76,33,3544.630266468891,0.07970285111266678,1,Sunny,4421.447686070141,Summer
2023-01-27,ST16,P62,26,1045.981030318912,0.21660637771935135,0,Rainy,2795.612645662197,Winter
2022-02-22,ST8,P83,27,934.6504329274751,0.2995100986873882,0,Cloudy,1351.1032208723898,Winter
2023-10-23,ST16,P17,32,527.2694562168308,0.28050058496314295,0,Sunny,1578.034698824409,Fall
2022-06-25,ST13,P50,28,1833.7103839869383,0.11128880419956096,0,Sunny,3268.1077825576303,Summer
2022-01-19,ST20,P34,45,5048.679742012432,0.07233411746035982,0,Rainy,769.5942830908733,Winter
2023-04-28,ST9,P82,24,1713.3292373669176,0.10155815631990373,0,Cloudy,2270.4346000517176,Spring
2023-07-07,ST18,P75,27,408.6861965277932,0.21513853335288913,1,Snowy,1516.8242555725703,Summer
2023-05-05,ST18,P42,22,377.0385345887511,0.35801835659297654,1,Snowy,5144.838014237664,Spring
2022-06-02,ST7,P8,43,802.6567441945814,0.3228758932604698,1,Cloudy,905.1349224455522,Summer
2023-06-10,ST14,P30,32,3495.641351608512,0.2274862122105039,1,Cloudy,3000.966110741134,Summer
2022-11-06,ST6,P89,24,2595.8161148081354,0.36298196259877674,1,Sunny,4056.1068678518686,Fall
2022-12-08,ST15,P86,29,1743.9605297250337,0.09171404812367348,0,Snowy,3317.8208084092403,Winter
2023-05-30,ST10,P71,29,3315.8328571677066,0.1100953679017816,1,Cloudy,4957.773903572626,Spring
2023-08-24,ST11,P54,35,1749.5605851748196,0.06292312899645695,0,Snowy,4436.958013662963,Summer
2023-02-23,ST19,P50,31,845.0809063720407,0.1512369307085138,0,Cloudy,5781.572638401702,Winter
2023-06-25,ST3,P40,15,476.1029004910676,0.20694341397588778,0,Sunny,498.0932861025271,Summer
2023-05-25,ST19,P24,28,3073.916469311509,0.23104659117649212,0,Snowy,5767.792159376354,Spring
2022-02-21,ST4,P51,37,4390.707886004762,0.045421577097455756,0,Cloudy,3661.9942179319437,Winter
2023-07-27,ST5,P89,29,705.0912225752961,0.24611403535144213,1,Sunny,4398.239402913756,Summer
2023-10-24,ST20,P22,30,1782.7237072938922,0.33225872137468015,0,Snowy,3032.527568136135,Fall
2022-04-16,ST8,P81,39,2166.9684240862507,0.10090987045860733,1,Snowy,2909.721776034062,Spring
2023-11-14,ST14,P5,29,2943.7852046027433,0.0006198624528636732,1,Cloudy,5865.33689391086,Fall
2023-01-09,ST3,P95,30,1246.9577931391452,0.30109653926150004,1,Cloudy,2626.289945673438,Winter
2023-10-24,ST17,P40,24,1321.2998156896115,0.048093704631976576,0,Sunny,5381.863240617039,Fall
2022-01-30,ST19,P71,23,624.9874706931981,0.15367388158723277,0,Cloudy,897.708283296083,Winter
2023-09-22,ST3,P69,30,3122.5201218737634,0.11844232443154046,1,Sunny,798.5970610979431,Fall
2022-11-15,ST7,P29,38,3419.5474927936366,0.19322095990971735,0,Snowy,5569.7603235686465,Fall
2022-10-27,ST6,P58,31,860.9568827565332,0.05270517002207447,0,Cloudy,3577.642501792222,Fall
2022-03-03,ST6,P7,36,2223.3711283938374,0.25457303201608356,1,Cloudy,4908.227320566641,Spring
2022-06-05,ST5,P48,33,849.4388014565121,0.35594454477633747,0,Cloudy,5225.446054375263,Summer
2022-01-29,ST19,P30,25,1724.0344208143345,0.20148169407156571,1,Rainy,4797.717541155791,Winter
2022-05-01,ST17,P55,37,3528.337046752248,0.36229635691040457,1,Rainy,751.3519978160069,Spring
2022-05-02,ST4,P94,29,3459.8029936691755,0.25467017484692367,1,Sunny,5286.108572183556,Spring
2023-04-16,ST15,P33,24,2701.539356091428,0.019872593681723227,1,Snowy,4822.343462923547,Spring
2022-09-17,ST4,P47,39,4146.889394734916,0.19744626393259757,0,Cloudy,5264.2216496511255,Fall
2022-01-16,ST4,P4,32,1269.057280498072,0.128025355200285,1,Sunny,4361.651869552677,Winter
2023-08-05,ST9,P28,27,2977.562228917222,0.047212970049631944,1,Rainy,4266.356857805793,Summer
2023-10-16,ST7,P47,26,2499.625798676288,0.20970263429802422,1,Snowy,4483.402909634985,Fall
2023-03-04,ST10,P17,30,557.458149061128,0.1424977339945481,1,Cloudy,1733.947610248404,Spring
2023-11-08,ST18,P70,28,1677.7047100463767,0.022284818618988123,0,Sunny,2378.645998770807,Fall
2022-05-23,ST7,P85,25,1437.4122919376905,0.2647329820317488,1,Sunny,3752.418633164545,Spring
2023-06-25,ST13,P61,31,2595.648301102104,0.04781908398102437,1,Snowy,2629.287711686969,Summer
2022-09-12,ST9,P18,32,1931.2577243661694,0.10411755022743652,0,Snowy,4390.34382451383,Fall
2023-12-07,ST18,P36,24,1591.2352528319366,0.218298676978107,1,Sunny,2958.881741868859,Winter
2022-09-05,ST18,P41,25,2066.9603565882444,0.2646368471424162,0,Snowy,719.9117409761154,Fall
2022-04-19,ST7,P77,35,3658.1721584015213,0.18292181603160385,0,Snowy,4096.111554029005,Spring
2022-11-29,ST19,P81,29,2499.8098015111427,0.2178240666538076,0,Sunny,5040.723400653409,Fall
2023-05-27,ST9,P12,27,2854.6901388765637,0.18337375036350526,1,Rainy,2696.95642744259,Spring
2022-06-30,ST7,P86,34,2432.6743500605844,0.3100120671202296,0,Cloudy,5726.569251762809,Summer
2022-02-13,ST15,P39,32,995.1338908323133,0.025543801673681976,0,Sunny,3253.757935875757,Winter
2023-02-06,ST17,P56,21,1870.8924649047806,0.3916889690297409,0,Snowy,3878.410493216253,Winter
2022-12-08,ST7,P43,20,2007.1681550433698,0.05718368578894065,0,Snowy,967.1688761611078,Winter
2023-06-17,ST20,P94,27,1265.0635837698526,0.26329084904456396,0,Snowy,700.7077764012109,Summer
2023-03-02,ST6,P55,24,1514.3618866285465,0.058369318295106255,0,Snowy,388.46215917947757,Spring
2023-10-28,ST15,P8,26,675.6562492500719,0.3678682207069004,0,Snowy,1768.4726929254964,Fall
2023-01-09,ST18,P91,30,515.807461281192,0.09693742915580886,1,Rainy,1624.1988878931993,Winter
2023-10-26,ST1,P40,24,939.5105684657411,0.051322251062073936,0,Rainy,445.88585945586215,Fall
2022-06-13,ST11,P83,29,881.8019669258451,0.044823104143822914,0,Rainy,2798.7434527007504,Summer
2022-09-02,ST5,P53,46,5425.426452603003,0.07142361405919938,0,Cloudy,4098.988048815847,Fall
2022-10-27,ST8,P4,30,1187.3438271310874,0.3362934988605691,1,Cloudy,4745.750593427,Fall
2023-11-13,ST5,P97,30,1185.0128450826867,0.2742890223504272,1,Cloudy,5741.332550653563,Fall
2023-08-31,ST13,P53,43,4369.849438365807,0.12084791309210662,0,Sunny,3679.601796361605,Summer
2022-10-16,ST7,P21,22,2400.278389631934,0.0043739175027012415,0,Rainy,2071.286209952431,Fall
2022-11-25,ST17,P97,30,2585.736723815691,0.2514271485743485,0,Snowy,5485.266847026271,Fall
2022-06-05,ST2,P18,24,976.7316168164649,0.16304785130520913,0,Cloudy,5214.536525009109,Summer
2023-12-22,ST13,P35,28,1143.665171868592,0.2821981875180686,0,Sunny,3938.0040644030623,Winter
2022-03-26,ST4,P80,26,1680.1981551656356,0.16539448795367595,0,Cloudy,1956.912833842371,Spring
2022-09-03,ST5,P52,25,1055.8113656016235,0.16990833676395123,1,Cloudy,5708.903687413369,Fall
2023-08-25,ST8,P73,27,1410.3913181719481,0.23428527501260188,1,Cloudy,5505.727723346036,Summer
2023-02-16,ST7,P33,23,1408.8553370287773,0.3231853829486869,1,Cloudy,3135.1449601758322,Winter
2023-06-04,ST4,P31,35,1269.6358346223014,0.17850354833162685,0,Snowy,1974.2393042141625,Summer
2023-06-10,ST18,P27,34,782.167355513999,0.09395299495119254,0,Snowy,5764.265055370331,Summer
2023-11-12,ST11,P96,34,2040.8462772307882,0.3023161441860159,1,Sunny,2997.722875681897,Fall
2023-09-14,ST1,P87,35,2464.2118192424014,0.3900564657181214,0,Rainy,4002.8707072741367,Fall
2023-01-09,ST3,P85,31,1446.8352516235573,0.2720509559948389,0,Snowy,3256.9316533915567,Winter
2023-08-22,ST7,P6,24,451.2710032556729,0.04134613647817216,1,Rainy,1523.5183092414038,Summer
2022-01-12,ST3,P42,34,3765.594562914939,0.29672110858837036,1,Cloudy,5844.80490386687,Winter
2022-09-30,ST2,P48,22,1762.6227142759542,0.10977240818340009,0,Snowy,4337.045966082683,Fall
2023-09-25,ST11,P33,36,2582.4184314872696,0.3368153453872781,1,Snowy,1143.1765102323734,Fall
2023-06-07,ST11,P80,39,2072.4966180453066,0.28943475843581384,0,Cloudy,3959.312829567504,Summer
2023-11-02,ST20,P66,34,1865.1364627023227,0.1286478723102845,0,Rainy,489.79694518352676,Fall
2023-02-23,ST18,P100,34,1170.0252592942275,0.029793180086356542,1,Rainy,1964.4931693753047,Winter
2022-05-05,ST6,P97,34,786.0557566188977,0.11025886700213353,0,Sunny,2017.4024625247202,Spring
2023-06-15,ST4,P49,35,1466.974657720694,0.010500708465235143,1,Rainy,1531.8305172143796,Summer
2023-08-27,ST17,P68,34,2460.612462826373,0.3045216978524764,1,Cloudy,4578.238141210402,Summer
2022-02-07,ST4,P30,30,3199.7739895239747,0.33958875953205525,0,Snowy,5875.784715448444,Winter
2022-02-18,ST4,P97,30,3191.2794281637557,0.15727652462763936,0,Rainy,1312.788039384135,Winter
2022-11-16,ST17,P72,36,2198.000141388442,0.23800423982942953,1,Cloudy,2974.0684352334692,Fall
2022-06-27,ST6,P2,34,1401.5795762954986,0.0015053365175796696,0,Sunny,1295.5887200599966,Summer
2022-09-06,ST5,P5,38,1389.1502541480313,0.2562374067644309,1,Cloudy,1651.483456236427,Fall
2022-06-25,ST7,P24,30,782.9647816809802,0.1623581341757738,1,Cloudy,4636.960356821553,Summer
2023-03-01,ST17,P59,23,2617.848798695155,0.17811777368794768,0,Sunny,1453.8239768026203,Spring
2023-10-15,ST11,P12,29,827.3024074393282,0.16069470783747863,0,Cloudy,4527.183348349586,Fall
2022-09-10,ST20,P15,24,448.3249553819971,0.2859915430611887,1,Rainy,4035.3195412115947,Fall
2023-01-13,ST13,P43,18,655.2819084714552,0.1634441943261422,1,Snowy,1346.4210917778655,Winter
2023-07-25,ST18,P71,23,2674.2303644167737,0.13173998934277983,1,Rainy,4293.449328301222,Summer
2023-07-26,ST20,P39,34,1038.139018945524,0.3657864337280927,1,Rainy,5999.866899158238,Summer
2023-06-02,ST18,P76,34,2071.617416231824,0.2988058519008118,1,Rainy,310.1017381636542,Summer
2023-04-18,ST8,P99,16,1371.803802874753,0.09192902078666335,0,Snowy,1894.0422901263014,Spring
2022-11-09,ST8,P78,23,1520.0132645408398,0.3179895344509748,1,Sunny,795.1725115376248,Fall
2022-09-25,ST14,P36,23,1658.1005120608215,0.11344162140528224,0,Snowy,5496.176830171635,Fall
2023-12-11,ST3,P84,36,3522.6225263878396,0.07993612990026513,0,Snowy,4095.477663990231,Winter
2022-12-15,ST7,P69,30,3031.666940452339,0.27737258565695516,1,Snowy,4387.406536440756,Winter
2023-03-22,ST13,P79,27,2817.466919430958,0.1513333551849877,1,Cloudy,2709.158053519863,Spring
2023-03-28,ST1,P61,25,457.0510718825039,0.2412203695839591,1,Rainy,749.3230682762486,Spring
2023-02-11,ST11,P66,29,3340.6705085030094,0.1991635482447136,0,Sunny,3640.2894305933887,Winter
2022-08-29,ST12,P25,27,3200.3383519599765,0.011778096507048953,0,Rainy,2486.5154055088037,Summer
2023-12-31,ST9,P54,26,935.2189765122912,0.0797142885620462,0,Sunny,4813.784502757102,Winter
2023-02-07,ST19,P93,27,2391.591780361191,0.10206268727851985,0,Cloudy,2400.2912921011975,Winter
2022-01-16,ST11,P5,29,768.7434583874572,0.157890809251799,0,Cloudy,2251.9492393183737,Winter
2022-05-15,ST3,P40,20,2226.5067170623165,0.2180878146837198,0,Rainy,5444.3579888279655,Spring
2023-01-11,ST7,P64,26,2915.133024105048,0.37174051580306544,1,Snowy,5984.601167500879,Winter
2023-06-27,ST6,P58,32,3803.220197215434,0.3206754507416262,0,Snowy,3311.637507104091,Summer
2023-11-11,ST11,P90,36,3179.73765524326,0.33409219389754585,0,Snowy,5631.330869182231,Fall
2022-10-13,ST4,P89,25,2267.270375843229,0.2990628704841824,0,Cloudy,4147.324008001186,Fall
2022-05-20,ST12,P98,29,3093.415808648489,0.30004371473024416,1,Rainy,4549.999718111833,Spring
2022-06-29,ST4,P87,33,1669.7827793434178,0.12312474487899033,1,Snowy,902.1021150093777,Summer
2022-01-05,ST10,P99,35,1474.4835197936975,0.010966307766404705,0,Cloudy,4421.330906080521,Winter
2023-12-12,ST17,P60,23,585.660339952713,0.04591337290522817,1,Cloudy,3851.052972200737,Winter
2022-04-16,ST3,P17,24,409.8871621163093,0.162848566911185,0,Sunny,4177.615026575315,Spring
2023-03-06,ST7,P41,26,2173.228620499888,0.30039769445018694,1,Sunny,4741.437437329576,Spring
2022-01-05,ST7,P79,43,5135.955424982586,0.013446246144701269,1,Sunny,551.4491971979958,Winter
2023-05-11,ST20,P58,29,3206.6884227322453,0.014336537374837421,1,Cloudy,2585.0042061731915,Spring
2023-07-22,ST17,P3,26,1713.2420523295332,0.21523187066108967,1,Snowy,1244.2447784640988,Summer
2023-01-23,ST11,P71,27,2827.7713228805655,0.19551163558942541,0,Rainy,5063.119221886672,Winter
2023-06-18,ST6,P2,25,1638.6825846696738,0.08883923372515556,1,Snowy,1693.3340341863382,Summer
2022-02-25,ST9,P86,36,4135.7065655495535,0.010073708031349195,0,Snowy,5456.038505786348,Winter
2023-05-10,ST12,P10,41,2512.073868526023,0.25315951452844887,1,Sunny,574.1575738358451,Spring
2023-05-29,ST8,P30,38,1736.1123780483313,0.1288106380711719,0,Snowy,1872.9536158793683,Spring
2023-06-08,ST5,P6,32,1454.7255149979114,0.145779242634707,1,Snowy,5410.499508435932,Summer
